,day,time,user,hub name,playlist name,playlist id,description,image url,length,type,Unnamed: 10
2218,2022-04-17,19:00:00,male user,Your top mixes,70s Mix,,,,,playlist,
2219,2022-04-17,19:00:00,male user,Your top mixes,2010s Mix,,,,,playlist,
2220,2022-04-17,19:00:00,male user,Your top mixes,Camila Cabello Mix,,,,,playlist,
2221,2022-04-17,19:00:00,male user,Your top mixes,Dire Straits Mix,,,,,playlist,
2222,2022-04-17,19:00:00,male user,Your top mixes,Pop Mix,,,,,playlist,
2223,2022-04-17,19:00:00,male user,Your top mixes,Rock Mix,,,,,playlist,
2224,2022-04-17,19:00:00,male user,Your top mixes,Reggaeton Mix,,,,,playlist,
2225,2022-04-17,19:00:00,male user,Your top mixes,Afrobeats Mix,,,,,playlist,
2226,2022-04-17,19:00:00,male user,New and rising artists,Radar Global,,"girl in red, Zack Tabudlo, Rich Brain",,,playlist,
2227,2022-04-17,19:00:00,male user,New and rising artists,Radar Canada,,"Connor Price,  Alicia Moffet, BLOND:ISH, ….",,,playlist,
2228,2022-04-17,19:00:00,male user,New and rising artists,Radar US,,"ROBI, Yahritza Y Su Esseencia, Joyce Santana",,,playlist,
2229,2022-04-17,19:00:00,male user,Fresh new music,Stay Tuned!,,Luister naar de fijnste nieuwe songs en hits van dit moment! Cover: Lizzo,,,playlist,
2230,2022-04-17,19:00:00,male user,Fresh new music,Fresh Pop,,,,,playlist,
2231,2022-04-17,19:00:00,male user,Fresh new music,Hot New Dance,,,,,playlist,
2232,2022-04-17,19:00:00,male user,Fresh new music,New Music Friday,,,,,playlist,
2233,2022-04-17,19:00:00,male user,Fresh new music,Most Necessary,,,,,playlist,
2234,2022-04-17,19:00:00,male user,Fresh new music,Mellow Bars,,,,,playlist,rap
2235,2022-04-17,19:00:00,male user,Fresh new music,Afro Hits,,Feel-good Afropop from Europe and Africa. Cover: Pheelz,,,playlist,
2236,2022-04-17,19:00:00,male user,Fresh new music,Fresh Flows,,,,,playlist,
2237,2022-04-17,19:00:00,male user,Fresh new music,Je Moerstaal,,,,,playlist,
2238,2022-04-17,19:00:00,male user,Fresh new music,Classical New Releases,,,,,playlist,
2239,2022-04-17,19:00:00,male user,Workout,Top Hits Workout,,Hits om je helemaal mee in het zweet te werken.,https://i.scdn.co/image/ab67706f00000002ce16b67928220d1e86978425,,playlist,
2240,2022-04-17,19:00:00,male user,Workout,Beast Mode,,,,,playlist,
2241,2022-04-17,19:00:00,male user,Workout,Motivation Mix,,Uplifting and energetic music that helps you stay motivated.,,,playlist,
2242,2022-04-17,19:00:00,male user,Workout,Fun Run,,Put a spring in your step with these mood boosting tracks.,,,playlist,
2243,2022-04-17,19:00:00,male user,Workout,Workout,,Pop hits to keep your workout fresh.,,,playlist,
2244,2022-04-17,19:00:00,male user,Workout,Power Workout,,For whatever activity you do that may need a punch of intensity!,,,playlist,
2245,2022-04-17,19:00:00,male user,Workout,Power Hour,,,,,playlist,
2246,2022-04-17,19:00:00,male user,Workout,Run this Town,,,,,playlist,
2247,2022-04-17,19:00:00,male user,Workout,Cardio,,,,,playlist,
2248,2022-04-17,19:00:00,male user,Workout,Fast Pop Run,,,,,playlist,
2249,2022-04-17,19:00:00,male user,Sad songs,Life Sucks,,"Does school, your love life or work suck? Or are you just having a bad day?",,,playlist,
2250,2022-04-17,19:00:00,male user,Sad songs,Broken Heart,,Nurse your emotional wounds with these heartbreak tracks.,,,playlist,
2251,2022-04-17,19:00:00,male user,Sad songs,A Walk Alone,,,,,playlist,
2252,2022-04-17,19:00:00,male user,Sad songs,Sad Beats,,,,,playlist,
2253,2022-04-17,19:00:00,male user,Sad songs,Dark & Stormy,,,,,playlist,
2254,2022-04-17,19:00:00,male user,Sad songs,The Midnight Hour,,,,,playlist,
2255,2022-04-17,19:00:00,male user,Sad songs,Sad Covers,,,,,playlist,
2256,2022-04-17,19:00:00,male user,Sad songs,Sad Classical,,,,,playlist,
2257,2022-04-17,19:00:00,male user,Sad songs,Tender,,,,,playlist,
2258,2022-04-17,19:00:00,male user,Sad songs,Deep Dark Indie,,,,,playlist,
2259,2022-04-17,19:00:00,male user,Chill,Chill Hits,,,,,playlist,
2260,2022-04-17,19:00:00,male user,Chill,t Koffiehuis,,Koffie met gemoedelijke muziek op de achtergrond.,https://i.scdn.co/image/ab67706f000000027b57fc0419aa2933af2f9c6b,,playlist,
2261,2022-04-17,19:00:00,male user,Chill,lofi beats ,,"Purrrr with beats to chill, relax, study, code, focus, and sleep... 🐱",https://i.scdn.co/image/ab67706f00000002be1c2e19e2888aba7bd111ac,,playlist,
2262,2022-04-17,19:00:00,male user,Chill,Peaceful Piano ,,Relax and indulge with beautiful piano pieces,https://i.scdn.co/image/ab67706f00000002ca5a7517156021292e5663a6,,playlist,
2263,2022-04-17,19:00:00,male user,Chill,Vibes ,,Dit is een hele vibe met Antoon & Big2,https://i.scdn.co/image/ab67706f00000002365b0ccaddf78056f587b6c6,,playlist,
2264,2022-04-17,19:00:00,male user,Chill,Soft Pop Hits ,,Listen to easy songs from your favorite artists! Cover: John Legend,https://i.scdn.co/image/ab67706f00000002859d3a73eba089bfe8c3b0b8,,playlist,
2265,2022-04-17,19:00:00,male user,Chill,Chilled R&B,,,,,playlist,
2266,2022-04-17,19:00:00,male user,Chill,Chill Vibes,,,,,playlist,
2267,2022-04-17,19:00:00,male user,Chill,Chill Mode: On,,,,,playlist,
2268,2022-04-17,19:00:00,male user,Chill,Chillin' On a Dirt Road,,,,,playlist,
2269,2022-04-17,19:00:00,male user,More like Charlie Puth,All out 2010s,,,,,playlist,
2270,2022-04-17,19:00:00,male user,More like Charlie Puth,Best of the Decade For You,,,,,playlist,
2271,2022-04-17,19:00:00,male user,More like Charlie Puth,Charlie Puth Radio,,,,,playlist,
2272,2022-04-17,19:00:00,male user,More like Charlie Puth,So Good,,,,,album,Zara Larsson
2273,2022-04-17,19:00:00,male user,More like Charlie Puth,LP1,,,,,album,Liam Payne
2274,2022-04-17,19:00:00,male user,More like Charlie Puth,Starving,,,,,single,"Hailee Steinfeld, Grey, Zedd"
2275,2022-04-17,19:00:00,male user,More like Charlie Puth,No Promises,,,,,single,Cheat Codes
2276,2022-04-17,19:00:00,male user,More like Charlie Puth,7/27 (Deluxe),,,,,album,Fifth Harmony
2277,2022-04-17,19:00:00,male user,More like Charlie Puth,Last Year Was Complicated,,,,,album,Nick Jonas
2278,2022-04-17,19:00:00,male user,Based on your recent listening,Mood Booster,,,,,playlist,
2279,2022-04-17,19:00:00,male user,Based on your recent listening,Daily Lift,,,,,playlist,
2280,2022-04-17,19:00:00,male user,Based on your recent listening,Hot Country,,,,,playlist,
2281,2022-04-17,19:00:00,male user,Based on your recent listening,big on the Internet,,,,,playlist,
2282,2022-04-17,19:00:00,male user,Based on your recent listening,Global X,,,,,playlist,
2283,2022-04-17,19:00:00,male user,Based on your recent listening,Best New Artist 2022,,,,,playlist,
2284,2022-04-17,19:00:00,male user,Dream Playlist Rotation,Dopamine,,,,,playlist,
2285,2022-04-17,19:00:00,male user,Dream Playlist Rotation,Songs to Scream in the Car,,,,,playlist,
2286,2022-04-17,19:00:00,male user,Dream Playlist Rotation,idk,,,,,playlist,
2287,2022-04-17,19:00:00,male user,Dream Playlist Rotation,My Life is a Movie,,,,,playlist,
2288,2022-04-17,19:00:00,male user,Dream Playlist Rotation,BBE,,,,,playlist,
2289,2022-04-17,19:00:00,male user,Dream Playlist Rotation,tear drop,,,,,playlist,
2290,2022-04-17,19:00:00,male user,Dream Playlist Rotation,The Locker,,,,,playlist,
2291,2022-04-17,19:00:00,male user,Dream Playlist Rotation,Big on the Internet,,,,,playlist,
2292,2022-04-17,19:00:00,male user,Dream Playlist Rotation,misfits 2.0,,,,,playlist,
2293,2022-04-17,19:00:00,male user,Dream Playlist Rotation,Internet People,,,,,playlist,
2294,2022-04-17,19:00:00,male user,Pop,New Music Friday,,,,,playlist,
2295,2022-04-17,19:00:00,male user,Pop,just hits,,,,,playlist,
2296,2022-04-17,19:00:00,male user,Pop,Gen-Z Nostalie,,,,,playlist,
2297,2022-04-17,19:00:00,male user,Pop,African Heat,,,,,playlist,
2298,2022-04-17,19:00:00,male user,Pop,Fresh Hits,,,,,playlist,
2299,2022-04-17,19:00:00,male user,Pop,Je Moerstaal,,,,,playlist,
2300,2022-04-17,19:00:00,male user,Pop,Beste van NL,,,,,playlist,
2301,2022-04-18,09:30:00,male user,Throwback,All Out 2000s,,The biggest songs of the 2000s.,,,playlist,
2302,2022-04-18,09:30:00,male user,Throwback,Hit Rewind,,Listen to all the tracks you've been missing. Cover: The Weeknd,,,playlist,
2303,2022-04-18,09:30:00,male user,Throwback,Rock Classics,,Rock legends & epic songs that continue to inspire generations. Celebrating 45 years of the Clash's debut album.,,,playlist,
2304,2022-04-18,09:30:00,male user,Throwback,All Out 2010s,,"The Chainsmokers are celebrating 5 years of ""Memories...Do Not Open"".",,,playlist,
2305,2022-04-18,09:30:00,male user,Throwback,All Out 90s,,The biggest songs of the 1990s. Cover: En Vogue,,,playlist,
2306,2022-04-18,09:30:00,male user,Throwback,All Out 80s,,,,,playlist,
2307,2022-04-18,09:30:00,male user,Throwback,Throwback Party,,"Here it is, the playlist for the ultimate throwback bash!",,,playlist,
2308,2022-04-18,09:30:00,male user,Throwback,Summer Hits of the 10s,,,,,playlist,
2309,2022-04-18,09:30:00,male user,Throwback,Easy 00s,,,,,playlist,
2310,2022-04-18,09:30:00,male user,Throwback,Jazz Classics,,,,,playlist,
2311,2022-04-18,09:30:00,male user,Your top mixes,Pink Floyd Mix,,,,,playlist,
2312,2022-04-18,09:30:00,male user,Your top mixes,Dire Straits Mix,,,,,playlist,
2313,2022-04-18,09:30:00,male user,Your top mixes,70s Mix,,,,,playlist,
2314,2022-04-18,09:30:00,male user,Your top mixes,2010s Mix,,,,,playlist,
2315,2022-04-18,09:30:00,male user,Your top mixes,Happy Mix,,,,,playlist,
2316,2022-04-18,09:30:00,male user,Your top mixes,Moody Mix,,,,,playlist,
2317,2022-04-18,09:30:00,male user,Your top mixes,Pop Mix,,,,,playlist,
2318,2022-04-18,09:30:00,male user,Your top mixes,Rock Mix,,,,,playlist,
2319,2022-04-18,09:30:00,male user,Your top mixes,Reggaeton Mix,,,,,playlist,
2320,2022-04-18,09:30:00,male user,Your top mixes,Afrobeats Mix,,,,,playlist,
2321,2022-04-18,09:30:00,male user,Rock,Rock Classics,,,,,playlist,
2322,2022-04-18,09:30:00,male user,Rock,Legendary,,,,,playlist,
2323,2022-04-18,09:30:00,male user,Rock,80s Rock Anthems,,,,,playlist,
2324,2022-04-18,09:30:00,male user,Rock,70s Rock Anthems,,,,,playlist,
2325,2022-04-18,09:30:00,male user,Rock,00s Rock Anthems,,,,,playlist,
2326,2022-04-18,09:30:00,male user,Rock,80s Soft Rock,,,,,playlist,
2327,2022-04-18,09:30:00,male user,Rock,90s Rock Anthems,,,,,playlist,
2328,2022-04-18,09:30:00,male user,Rock,Full Volume,,,,,playlist,
2329,2022-04-18,09:30:00,male user,Rock,Soft Rock,,,,,playlist,
2330,2022-04-18,09:30:00,male user,Rock,Kink 1500,,,,,playlist,
2331,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Desi Hits,,,,,playlist,
2332,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Classic Afropop,,,,,playlist,
2333,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Funk Hits,,,,,playlist,
2334,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Afropop,,,,,playlist,
2335,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,African Heart,,,,,playlist,
2336,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Global X,,,,,playlist,
2337,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Viva Latino,,,,,playlist,
2338,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Baila Reggaeton,,,,,playlist,
2339,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,Afro Hits,,,,,playlist,
2340,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,AmaPiano Grovers,,,,,playlist,
2341,2022-04-18,09:30:00,male user,Global Cultures on the Main Stage,K-Pop On,,,,,playlist,
2342,2022-04-18,09:30:00,male user,Blijf op de hoogte!,Happy Tunes,,,,,playlist,
2343,2022-04-18,09:30:00,male user,Blijf op de hoogte!,Summer '22,,,,,playlist,
2344,2022-04-18,09:30:00,male user,Blijf op de hoogte!,Stay Tuned!,,,,,playlist,
2345,2022-04-18,09:30:00,male user,Blijf op de hoogte!,Beste van NL,,,,,playlist,
2346,2022-04-18,09:30:00,male user,Blijf op de hoogte!,t Koffiehuis,,,,,playlist,
2347,2022-04-18,09:30:00,male user,Blijf op de hoogte!,Vibes,,,,,playlist,
2348,2022-04-18,09:30:00,male user,Blijf op de hoogte!,360 Dance,,,,,playlist,
2349,2022-04-18,09:30:00,male user,Blijf op de hoogte!,Made in NL,,,,,playlist,
2350,2022-04-18,09:30:00,male user,Blijf op de hoogte!,De Jeugd,,,,,playlist,
2351,2022-04-18,09:30:00,male user,Discover something new,Platinum Hits,,,,,playlist,
2352,2022-04-18,09:30:00,male user,Discover something new,Fresh Pop,,,,,playlist,
2353,2022-04-18,09:30:00,male user,Discover something new,Soft Pop Hits,,,,,playlist,
2354,2022-04-18,09:30:00,male user,Discover something new,Bach: Motets,,,,,album,
2355,2022-04-18,09:30:00,male user,Discover something new,SOUR,,,,,album,
2356,2022-04-18,09:30:00,male user,Discover something new,Je Moerstaal,,,,,playlist,
2357,2022-04-18,09:30:00,male user,Discover something new,De Hazes 100,,,,,album,
2358,2022-04-18,09:30:00,male user,Discover something new,Waar Dan Ook,,,,,single,
2359,2022-04-18,09:30:00,male user,Hip Hop,I Love My '90s Hip-Hop,,,,,playlist,
2360,2022-04-18,09:30:00,male user,Hip Hop,Beste van Woordenschat,,,,,playlist,
2361,2022-04-18,09:30:00,male user,Hip Hop,It's lit,,,,,playlist,
2362,2022-04-18,09:30:00,male user,Hip Hop,RapCaviar ,,"Music from Jack Harlow, DaBaby, YoungBoy Never Broke Again and Gucci Mane.",https://i.scdn.co/image/ab67706f0000000248d3cc781387d1fcf6dfbaec,,playlist,
2363,2022-04-18,09:30:00,male user,Hip Hop,Rap UK,,,,,playlist,
2364,2022-04-18,09:30:00,male user,Hip Hop,La Vida Loca,,,,,playlist,
2365,2022-04-18,09:30:00,male user,Hip Hop,Pull Up Hits,,,,,playlist,
2366,2022-04-18,09:30:00,male user,Hip Hop,Woordenschat,,,,,playlist,
2367,2022-04-18,09:30:00,male user,Hip Hop,Fresh Flows,,,,,playlist,
2368,2022-04-18,09:30:00,male user,Hip Hop,Party Tunes,,,,,playlist,
2369,2022-04-18,09:30:00,male user,Made For Male name,Daily Mix 1,,"Coldplay, ZAYN, Lil Nas X and more",,,playlist,
2370,2022-04-18,09:30:00,male user,Made For Male name,Daily Mix 2,,"Kygo, Adele, The Chainsmokers and more",,,playlist,
2371,2022-04-18,09:30:00,male user,Made For Male name,Daily Mix 3,,"Metallica, Queen, Pink Floyd and more",,,playlist,
2372,2022-04-18,09:30:00,male user,Made For Male name,Daily Mix 4,,"Rex Orange Country, Lizzy McAlpine and more",,,playlist,
2373,2022-04-18,09:30:00,male user,Made For Male name,Daily Mix 5,,"Christian D, Antoon, Snelle and more",,,playlist,
2374,2022-04-18,09:30:00,male user,Made For Male name,Daily Mix 6,,"Miss Montreal, Racoon, Danny Vera and more",,,playlist,
2375,2022-04-18,09:30:00,male user,Made For Male name,Daily Drive,,A mix of news and music made for you,,,playlist,
2376,2022-04-18,09:30:00,male user,Popular new releases,(watch my moves),,,,,album,
2377,2022-04-18,09:30:00,male user,Popular new releases,Hefvermogen 2,,,,,album,Kurt Vile
2378,2022-04-18,09:30:00,male user,Popular new releases,Troostprijs,,,,,album,Hef
2379,2022-04-18,09:30:00,male user,Popular new releases,Paradise Again,,,,,album,MEROL
2380,2022-04-18,09:30:00,male user,Popular new releases,Noughty By Nature,,,,,album,Swedish House Mafia
2381,2022-04-18,09:30:00,male user,Popular new releases,(Un)Commentary,,,,,album,Alec Benjamin
2382,2022-04-18,09:30:00,male user,Popular new releases,Break The Silence,,,,,album,Mell & Vintage
2383,2022-04-18,09:30:00,male user,Popular new releases,The Ledgend of the Goldkimono,,,,,album,Goldkimono
2384,2022-04-18,09:30:00,male user,Popular new releases,2 degrees,,,,,album,FRIDAY
2385,2022-04-18,09:30:00,male user,Popular new releases,Cornflakes,,,,,single,Banji
2386,2022-04-18,09:30:00,male user,More like Charlie Puth,All out 2010s,,,,,playlist,
2387,2022-04-18,09:30:00,male user,More like Charlie Puth,Best of the Decade For You,,,,,playlist,
2388,2022-04-18,09:30:00,male user,More like Charlie Puth,Charlie Puth Radio,,,,,playlist,
2389,2022-04-18,09:30:00,male user,More like Charlie Puth,So Good,,,,,album,Zara Larsson
2390,2022-04-18,09:30:00,male user,More like Charlie Puth,LP1,,,,,album,Liam Payne
2391,2022-04-18,09:30:00,male user,More like Charlie Puth,Starving,,,,,single,"Hailee Steinfeld, Grey, Zedd"
2392,2022-04-18,09:30:00,male user,More like Charlie Puth,No Promises,,,,,single,Cheat Codes
2393,2022-04-18,09:30:00,male user,More like Charlie Puth,7/27 (Deluxe),,,,,album,Fifth Harmony
2394,2022-04-18,09:30:00,male user,More like Charlie Puth,Last Year Was Complicated,,,,,album,Nick Jonas
2395,2022-04-18,09:30:00,male user,Dream Playlist Rotation,Dopamine,,,,,playlist,
2396,2022-04-18,09:30:00,male user,Dream Playlist Rotation,Songs to Scream in the Car,,,,,playlist,
2397,2022-04-18,09:30:00,male user,Dream Playlist Rotation,idk,,,,,playlist,
2398,2022-04-18,09:30:00,male user,Dream Playlist Rotation,My Life is a Movie,,,,,playlist,
2399,2022-04-18,09:30:00,male user,Dream Playlist Rotation,BBE,,,,,playlist,
2400,2022-04-18,09:30:00,male user,Dream Playlist Rotation,tear drop,,,,,playlist,
2401,2022-04-18,09:30:00,male user,Dream Playlist Rotation,The Locker,,,,,playlist,
2402,2022-04-18,09:30:00,male user,Pop,New Music Friday,,,,,playlist,
2403,2022-04-18,09:30:00,male user,Pop,just hits,,,,,playlist,
2404,2022-04-18,09:30:00,male user,Pop,Gen-Z Nostalie,,,,,playlist,
2405,2022-04-18,09:30:00,male user,Pop,Je Moerstaal,,,,,playlist,
2406,2022-04-18,09:30:00,male user,New and rising artists,Radar Global,,"Alok, Central Cee, Mainstreet, Nio Garcia",,,playlist,
2407,2022-04-18,09:30:00,male user,New and rising artists,Radar Canada,,"Connor Price,  Alicia Moffet, BLOND:ISH, ….",,,playlist,
2408,2022-04-18,09:30:00,male user,New and rising artists,Radar US,,"ROBI, Yahritza Y Su Esseencia, Joyce Santana",,,playlist,
2409,2022-04-18,09:30:00,male user,Sing-along,Songs to Sing in the Shower,,Make your shower more uplifting by singing along to these hits.,,,playlist,
2410,2022-04-18,09:30:00,male user,Sing-along,Guilty Pleasures ,,Embrace your secret favorites.,,,playlist,
2411,2022-04-18,09:30:00,male user,Sing-along,Déjà Vu,,100 liedjes voor al die mooie herinneringen.,,,playlist,
2412,2022-04-18,09:30:00,male user,Sing-along,K-Club Party,,Let's party & clubbing with your favorite K-pop dance hits!! (Cover: \bNCT DREAM) [지금 가장 핫한 댄스곡들을 만나보세요.],,,playlist,
2413,2022-04-18,09:30:00,male user,Sing-along,The '80s All Lined Up,,,,,playlist,
2414,2022-04-18,09:30:00,male user,Sing-along,Latin Pop Classics,,,,,playlist,
2415,2022-04-18,09:30:00,male user,Based on your recent listening,Best New Artist 2022,,,,,playlist,
2416,2022-04-18,09:30:00,male user,Based on your recent listening,Daily Lift,,,,,playlist,
2417,2022-04-18,09:30:00,male user,Based on your recent listening,Hot Country,,,,,playlist,
2418,2022-04-18,09:30:00,male user,Based on your recent listening,Global X,,,,,playlist,
2419,2022-04-18,09:30:00,male user,Based on your recent listening,Chill Hits,,,,,playlist,
2420,2022-04-18,09:30:00,male user,Based on your recent listening,Mood Booster,,,,,playlist,
2421,2022-04-18,09:30:00,male user,Based on your recent listening,big on the Internet,,,,,playlist,
2422,2022-04-18,09:30:00,male user,Suggested artists,Antoon,,,https://i.scdn.co/image/ab676161000051741755c9e826c3fc23361344d2,,artist,
2423,2022-04-18,09:30:00,male user,Suggested artists,Harry Styles,,,,,artist,
2424,2022-04-18,13:00:00,male user,Discover something new,Fresh Pop,,,,,playlist,
